bbox,category_id,file_name,x_from,y_from,width,height,class
"[47, 93, 32, 67]",1,0_ (8).jpg,47,93,32,67,teeth
"[60, 155, 25, 52]",1,0_ (8).jpg,60,155,25,52,teeth
"[72, 201, 20, 38]",1,0_ (8).jpg,72,201,20,38,teeth
"[93, 214, 15, 42]",1,0_ (8).jpg,93,214,15,42,teeth
"[110, 218, 17, 38]",1,0_ (8).jpg,110,218,17,38,teeth
"[129, 212, 17, 44]",1,0_ (8).jpg,129,212,17,44,teeth
"[144, 206, 21, 41]",1,0_ (8).jpg,144,206,21,41,teeth
"[156, 184, 23, 43]",1,0_ (8).jpg,156,184,23,43,teeth
"[167, 135, 22, 56]",1,0_ (8).jpg,167,135,22,56,teeth
"[172, 68, 27, 72]",1,0_ (8).jpg,172,68,27,72,teeth
"[176, 10, 35, 62]",1,0_ (8).jpg,176,10,35,62,teeth
"[63, 1, 14, 13]",1,0_ (8).jpg,63,1,14,13,teeth
"[78, 1, 101, 11]",1,0_ (8).jpg,78,1,101,11,teeth
"[100, 10, 56, 9]",1,0_ (8).jpg,100,10,56,9,teeth
"[156, 10, 16, 17]",1,0_ (8).jpg,156,10,16,17,teeth
"[131, 57, 31, 24]",1,1014.jpg,131,57,31,24,teeth
"[100, 56, 31, 27]",1,1014.jpg,100,56,31,27,teeth
"[78, 62, 22, 22]",1,1014.jpg,78,62,22,22,teeth
"[58, 59, 22, 31]",1,1014.jpg,58,59,22,31,teeth
"[49, 80, 20, 22]",1,1014.jpg,49,80,20,22,teeth
"[161, 58, 19, 22]",1,1014.jpg,161,58,19,22,teeth
"[175, 62, 24, 24]",1,1014.jpg,175,62,24,24,teeth
"[174, 77, 31, 19]",1,1014.jpg,174,77,31,19,teeth
"[156, 53, 29, 32]",2,1014.jpg,156,53,29,32,caries
"[222, 172, 34, 30]",1,707.jpg,222,172,34,30,teeth
"[221, 204, 35, 46]",1,707.jpg,221,204,35,46,teeth
"[132, 83, 22, 17]",1,80.jpg,132,83,22,17,teeth
"[107, 85, 23, 15]",1,80.jpg,107,85,23,15,teeth
"[88, 86, 16, 12]",1,80.jpg,88,86,16,12,teeth
"[156, 82, 17, 14]",1,80.jpg,156,82,17,14,teeth
"[174, 87, 10, 13]",1,80.jpg,174,87,10,13,teeth
"[174, 135, 17, 16]",1,80.jpg,174,135,17,16,teeth
"[70, 138, 12, 19]",1,80.jpg,70,138,12,19,teeth
"[151, 77, 27, 24]",2,80.jpg,151,77,27,24,caries
"[148, 90, 53, 18]",1,514.jpg,148,90,53,18,teeth
"[154, 76, 47, 17]",1,514.jpg,154,76,47,17,teeth
"[142, 143, 37, 19]",1,514.jpg,142,143,37,19,teeth
"[151, 159, 39, 16]",1,514.jpg,151,159,39,16,teeth
"[159, 173, 35, 20]",1,514.jpg,159,173,35,20,teeth
"[169, 189, 25, 15]",1,514.jpg,169,189,25,15,teeth
"[167, 199, 21, 15]",1,514.jpg,167,199,21,15,teeth
"[149, 71, 57, 27]",2,514.jpg,149,71,57,27,caries
"[137, 138, 47, 29]",2,514.jpg,137,138,47,29,caries
"[1, 152, 41, 26]",1,1113.jpg,1,152,41,26,teeth
"[1, 179, 43, 33]",1,1113.jpg,1,179,43,33,teeth
"[1, 211, 40, 25]",1,1113.jpg,1,211,40,25,teeth
"[220, 152, 36, 26]",1,1113.jpg,220,152,36,26,teeth
"[218, 178, 38, 30]",1,1113.jpg,218,178,38,30,teeth
"[220, 207, 36, 26]",1,1113.jpg,220,207,36,26,teeth
"[240, 18, 16, 71]",1,1113.jpg,240,18,16,71,teeth
"[1, 43, 29, 40]",1,1113.jpg,1,43,29,40,teeth
"[94, 61, 45, 16]",1,548.jpg,94,61,45,16,teeth
"[79, 63, 16, 15]",1,548.jpg,79,63,16,15,teeth
"[65, 77, 19, 33]",1,548.jpg,65,77,19,33,teeth
"[166, 81, 14, 26]",1,548.jpg,166,81,14,26,teeth
"[155, 71, 12, 28]",1,548.jpg,155,71,12,28,teeth
"[139, 63, 16, 18]",1,548.jpg,139,63,16,18,teeth
"[74, 58, 26, 25]",2,548.jpg,74,58,26,25,caries
"[64, 94, 51, 47]",1,1086.jpg,64,94,51,47,teeth
"[39, 103, 23, 47]",1,1086.jpg,39,103,23,47,teeth
"[17, 115, 21, 31]",1,1086.jpg,17,115,21,31,teeth
"[26, 120, 22, 28]",1,1086.jpg,26,120,22,28,teeth
"[112, 97, 55, 47]",1,1086.jpg,112,97,55,47,teeth
"[167, 108, 34, 43]",1,1086.jpg,167,108,34,43,teeth
"[176, 120, 42, 42]",1,1086.jpg,176,120,42,42,teeth
"[23, 180, 28, 33]",1,1086.jpg,23,180,28,33,teeth
"[19, 212, 21, 25]",1,1086.jpg,19,212,21,25,teeth
"[9, 126, 35, 35]",1,1141.jpg,9,126,35,35,teeth
"[3, 165, 33, 34]",1,1141.jpg,3,165,33,34,teeth
"[1, 199, 34, 32]",1,1141.jpg,1,199,34,32,teeth
"[196, 160, 37, 34]",1,1141.jpg,196,160,37,34,teeth
"[182, 188, 43, 49]",1,1141.jpg,182,188,43,49,teeth
"[168, 228, 43, 28]",1,1141.jpg,168,228,43,28,teeth
"[1, 230, 31, 26]",1,1141.jpg,1,230,31,26,teeth
"[4, 121, 45, 45]",2,1141.jpg,4,121,45,45,caries
"[224, 107, 32, 29]",1,1024.jpg,224,107,32,29,teeth
"[222, 139, 34, 49]",1,1024.jpg,222,139,34,49,teeth
"[216, 186, 40, 38]",1,1024.jpg,216,186,40,38,teeth
"[235, 235, 21, 21]",1,1024.jpg,235,235,21,21,teeth
"[175, 28, 36, 26]",1,790.jpg,175,28,36,26,teeth
"[157, 19, 26, 18]",1,790.jpg,157,19,26,18,teeth
"[124, 17, 32, 18]",1,790.jpg,124,17,32,18,teeth
"[87, 19, 37, 18]",1,790.jpg,87,19,37,18,teeth
"[68, 23, 21, 17]",1,790.jpg,68,23,21,17,teeth
"[51, 28, 21, 27]",1,790.jpg,51,28,21,27,teeth
"[29, 40, 34, 39]",1,790.jpg,29,40,34,39,teeth
"[37, 162, 38, 54]",1,790.jpg,37,162,38,54,teeth
"[189, 145, 34, 26]",1,790.jpg,189,145,34,26,teeth
"[192, 171, 27, 19]",1,790.jpg,192,171,27,19,teeth
"[184, 190, 23, 16]",1,790.jpg,184,190,23,16,teeth
"[170, 23, 46, 36]",2,790.jpg,170,23,46,36,caries
"[46, 23, 31, 37]",2,790.jpg,46,23,31,37,caries
"[205, 128, 51, 33]",1,772.jpg,205,128,51,33,teeth
"[204, 165, 52, 42]",1,772.jpg,204,165,52,42,teeth
"[222, 210, 34, 31]",1,772.jpg,222,210,34,31,teeth
"[232, 43, 24, 15]",1,772.jpg,232,43,24,15,teeth
"[236, 18, 20, 26]",1,772.jpg,236,18,20,26,teeth
"[215, 155, 41, 27]",1,749.jpg,215,155,41,27,teeth
"[215, 180, 41, 39]",1,749.jpg,215,180,41,39,teeth
"[208, 213, 47, 32]",1,749.jpg,208,213,47,32,teeth
"[194, 246, 56, 10]",1,749.jpg,194,246,56,10,teeth
"[11, 158, 48, 24]",1,749.jpg,11,158,48,24,teeth
"[8, 140, 40, 19]",1,749.jpg,8,140,40,19,teeth
"[1, 182, 55, 33]",1,749.jpg,1,182,55,33,teeth
"[1, 210, 34, 44]",1,749.jpg,1,210,34,44,teeth
"[1, 1, 24, 59]",1,749.jpg,1,1,24,59,teeth
"[233, 3, 23, 53]",1,749.jpg,233,3,23,53,teeth
"[3, 135, 50, 29]",2,749.jpg,3,135,50,29,caries
"[165, 68, 28, 21]",1,185.jpg,165,68,28,21,teeth
"[135, 68, 30, 21]",1,185.jpg,135,68,30,21,teeth
"[116, 68, 18, 19]",1,185.jpg,116,68,18,19,teeth
"[91, 76, 24, 14]",1,185.jpg,91,76,24,14,teeth
"[191, 70, 18, 19]",1,185.jpg,191,70,18,19,teeth
"[208, 75, 14, 19]",1,185.jpg,208,75,14,19,teeth
"[19, 59, 42, 47]",1,0_ (41).jpg,19,59,42,47,teeth
"[30, 107, 41, 52]",1,0_ (41).jpg,30,107,41,52,teeth
"[52, 157, 29, 27]",1,0_ (41).jpg,52,157,29,27,teeth
"[71, 183, 31, 31]",1,0_ (41).jpg,71,183,31,31,teeth
"[99, 188, 27, 31]",1,0_ (41).jpg,99,188,27,31,teeth
"[127, 198, 24, 26]",1,0_ (41).jpg,127,198,24,26,teeth
"[153, 186, 22, 30]",1,0_ (41).jpg,153,186,22,30,teeth
"[176, 161, 24, 29]",1,0_ (41).jpg,176,161,24,29,teeth
"[147, 17, 38, 19]",1,0_ (41).jpg,147,17,38,19,teeth
"[99, 25, 51, 33]",1,0_ (41).jpg,99,25,51,33,teeth
"[56, 34, 43, 26]",1,0_ (41).jpg,56,34,43,26,teeth
"[183, 159, 14, 11]",2,644.jpg,183,159,14,11,caries
"[174, 143, 28, 17]",1,644.jpg,174,143,28,17,teeth
"[176, 157, 29, 21]",1,644.jpg,176,157,29,21,teeth
"[186, 175, 22, 20]",1,644.jpg,186,175,22,20,teeth
"[225, 103, 31, 43]",1,814.jpg,225,103,31,43,teeth
"[219, 147, 37, 42]",1,814.jpg,219,147,37,42,teeth
"[211, 191, 45, 61]",1,814.jpg,211,191,45,61,teeth
"[232, 1, 24, 19]",1,814.jpg,232,1,24,19,teeth
"[206, 186, 55, 71]",2,814.jpg,206,186,55,71,caries
"[1, 1, 45, 62]",1,1232.jpg,1,1,45,62,teeth
"[235, 7, 21, 67]",1,1232.jpg,235,7,21,67,teeth
"[210, 144, 36, 21]",1,1232.jpg,210,144,36,21,teeth
"[8, 137, 41, 22]",1,1232.jpg,8,137,41,22,teeth
"[1, 161, 36, 32]",1,1232.jpg,1,161,36,32,teeth
"[1, 194, 19, 16]",1,1232.jpg,1,194,19,16,teeth
"[1, 211, 26, 19]",1,1232.jpg,1,211,26,19,teeth
"[20, 225, 30, 22]",1,1232.jpg,20,225,30,22,teeth
"[231, 163, 20, 15]",1,1232.jpg,231,163,20,15,teeth
"[237, 202, 18, 15]",1,1232.jpg,237,202,18,15,teeth
"[236, 216, 15, 12]",1,1232.jpg,236,216,15,12,teeth
"[204, 230, 26, 17]",1,1232.jpg,204,230,26,17,teeth
"[15, 220, 40, 32]",2,1232.jpg,15,220,40,32,caries
"[194, 153, 25, 16]",1,171.jpg,194,153,25,16,teeth
"[191, 170, 21, 14]",1,171.jpg,191,170,21,14,teeth
"[190, 186, 17, 10]",1,171.jpg,190,186,17,10,teeth
"[172, 192, 16, 13]",1,171.jpg,172,192,16,13,teeth
"[157, 197, 14, 10]",1,171.jpg,157,197,14,10,teeth
"[141, 196, 15, 11]",1,171.jpg,141,196,15,11,teeth
"[121, 193, 18, 12]",1,171.jpg,121,193,18,12,teeth
"[99, 187, 22, 13]",1,171.jpg,99,187,22,13,teeth
"[85, 173, 24, 18]",1,171.jpg,85,173,24,18,teeth
"[76, 156, 24, 21]",1,171.jpg,76,156,24,21,teeth
"[186, 165, 31, 24]",2,171.jpg,186,165,31,24,caries
"[1, 145, 30, 27]",1,809.jpg,1,145,30,27,teeth
"[1, 171, 44, 28]",1,809.jpg,1,171,44,28,teeth
"[1, 203, 42, 38]",1,809.jpg,1,203,42,38,teeth
"[222, 168, 34, 34]",1,809.jpg,222,168,34,34,teeth
"[221, 204, 35, 43]",1,809.jpg,221,204,35,43,teeth
"[168, 147, 49, 21]",1,949.jpg,168,147,49,21,teeth
"[171, 171, 44, 23]",1,949.jpg,171,171,44,23,teeth
"[174, 196, 31, 20]",1,949.jpg,174,196,31,20,teeth
"[156, 216, 49, 22]",1,949.jpg,156,216,49,22,teeth
"[1, 32, 120, 47]",1,949.jpg,1,32,120,47,teeth
"[121, 33, 135, 61]",1,949.jpg,121,33,135,61,teeth
"[1, 237, 161, 19]",1,949.jpg,1,237,161,19,teeth
"[1, 214, 18, 34]",1,949.jpg,1,214,18,34,teeth
"[151, 211, 59, 32]",2,949.jpg,151,211,59,32,caries
"[1, 21, 47, 45]",1,1128.jpg,1,21,47,45,teeth
"[1, 1, 41, 28]",1,1128.jpg,1,1,41,28,teeth
"[11, 135, 45, 19]",1,1128.jpg,11,135,45,19,teeth
"[12, 152, 55, 26]",1,1128.jpg,12,152,55,26,teeth
"[16, 173, 49, 25]",1,1128.jpg,16,173,49,25,teeth
"[15, 196, 43, 26]",1,1128.jpg,15,196,43,26,teeth
"[47, 218, 31, 24]",1,1128.jpg,47,218,31,24,teeth
"[242, 136, 14, 57]",1,1128.jpg,242,136,14,57,teeth
"[122, 155, 27, 22]",1,0_ (3).jpg,122,155,27,22,teeth
"[150, 159, 27, 17]",1,0_ (3).jpg,150,159,27,17,teeth
"[177, 156, 21, 20]",1,0_ (3).jpg,177,156,21,20,teeth
"[101, 157, 22, 21]",1,0_ (3).jpg,101,157,22,21,teeth
"[76, 149, 28, 19]",1,0_ (3).jpg,76,149,28,19,teeth
"[61, 144, 19, 19]",1,0_ (3).jpg,61,144,19,19,teeth
"[43, 136, 37, 19]",1,0_ (3).jpg,43,136,37,19,teeth
"[40, 126, 38, 19]",1,0_ (3).jpg,40,126,38,19,teeth
"[191, 154, 29, 17]",1,0_ (3).jpg,191,154,29,17,teeth
"[197, 143, 36, 17]",1,0_ (3).jpg,197,143,36,17,teeth
"[208, 125, 39, 25]",1,0_ (3).jpg,208,125,39,25,teeth
"[195, 47, 30, 21]",1,0_ (3).jpg,195,47,30,21,teeth
"[138, 36, 56, 32]",1,0_ (3).jpg,138,36,56,32,teeth
"[84, 38, 55, 22]",1,0_ (3).jpg,84,38,55,22,teeth
"[67, 39, 17, 15]",1,0_ (3).jpg,67,39,17,15,teeth
"[42, 47, 24, 9]",1,0_ (3).jpg,42,47,24,9,teeth
"[206, 64, 36, 15]",1,0_ (3).jpg,206,64,36,15,teeth
"[1, 1, 23, 68]",1,1210.jpg,1,1,23,68,teeth
"[1, 148, 44, 28]",1,1210.jpg,1,148,44,28,teeth
"[1, 177, 50, 39]",1,1210.jpg,1,177,50,39,teeth
"[1, 213, 41, 29]",1,1210.jpg,1,213,41,29,teeth
"[221, 149, 35, 27]",1,1210.jpg,221,149,35,27,teeth
"[222, 177, 34, 37]",1,1210.jpg,222,177,34,37,teeth
"[227, 211, 29, 34]",1,1210.jpg,227,211,29,34,teeth
"[230, 27, 26, 32]",1,1098.jpg,230,27,26,32,teeth
"[207, 130, 45, 26]",1,1098.jpg,207,130,45,26,teeth
"[217, 151, 39, 35]",1,1098.jpg,217,151,39,35,teeth
"[1, 19, 19, 33]",1,1098.jpg,1,19,19,33,teeth
"[1, 130, 22, 35]",1,1098.jpg,1,130,22,35,teeth
"[224, 184, 32, 34]",1,1098.jpg,224,184,32,34,teeth
"[221, 210, 35, 43]",1,1098.jpg,221,210,35,43,teeth
"[1, 204, 13, 29]",1,1098.jpg,1,204,13,29,teeth
"[1, 166, 16, 40]",1,1098.jpg,1,166,16,40,teeth
"[166, 118, 24, 24]",1,792.jpg,166,118,24,24,teeth
"[163, 141, 27, 26]",1,792.jpg,163,141,27,26,teeth
"[157, 165, 22, 21]",1,792.jpg,157,165,22,21,teeth
"[149, 177, 17, 14]",1,792.jpg,149,177,17,14,teeth
"[133, 192, 22, 15]",1,792.jpg,133,192,22,15,teeth
"[112, 199, 20, 13]",1,792.jpg,112,199,20,13,teeth
"[88, 197, 28, 25]",1,792.jpg,88,197,28,25,teeth
"[72, 198, 17, 20]",1,792.jpg,72,198,17,20,teeth
"[51, 192, 19, 17]",1,792.jpg,51,192,19,17,teeth
"[33, 174, 17, 25]",1,792.jpg,33,174,17,25,teeth
"[30, 161, 20, 21]",1,792.jpg,30,161,20,21,teeth
"[28, 152, 18, 15]",1,792.jpg,28,152,18,15,teeth
"[23, 132, 23, 23]",1,792.jpg,23,132,23,23,teeth
"[30, 114, 18, 22]",1,792.jpg,30,114,18,22,teeth
"[15, 1, 34, 35]",1,792.jpg,15,1,34,35,teeth
"[173, 21, 19, 26]",1,792.jpg,173,21,19,26,teeth
"[166, 1, 28, 20]",1,792.jpg,166,1,28,20,teeth
"[46, 187, 29, 27]",2,792.jpg,46,187,29,27,caries
"[28, 169, 27, 35]",2,792.jpg,28,169,27,35,caries
"[65, 41, 120, 24]",1,625.jpg,65,41,120,24,teeth
"[198, 55, 49, 25]",1,625.jpg,198,55,49,25,teeth
"[183, 45, 31, 19]",1,625.jpg,183,45,31,19,teeth
"[20, 51, 50, 36]",1,625.jpg,20,51,50,36,teeth
"[211, 126, 31, 21]",1,625.jpg,211,126,31,21,teeth
"[39, 129, 25, 27]",1,625.jpg,39,129,25,27,teeth
"[34, 124, 35, 37]",2,625.jpg,34,124,35,37,caries
"[80, 91, 24, 32]",2,0_ (16).jpg,80,91,24,32,caries
"[99, 137, 28, 22]",2,0_ (16).jpg,99,137,28,22,caries
"[91, 158, 7, 11]",2,0_ (16).jpg,91,158,7,11,caries
"[117, 168, 16, 16]",2,0_ (16).jpg,117,168,16,16,caries
"[70, 84, 45, 48]",1,0_ (16).jpg,70,84,45,48,teeth
"[84, 127, 56, 55]",1,0_ (16).jpg,84,127,56,55,teeth
"[101, 162, 43, 46]",1,0_ (16).jpg,101,162,43,46,teeth
"[122, 190, 39, 35]",1,0_ (16).jpg,122,190,39,35,teeth
"[151, 209, 32, 27]",1,0_ (16).jpg,151,209,32,27,teeth
"[177, 222, 33, 21]",1,0_ (16).jpg,177,222,33,21,teeth
"[215, 226, 33, 18]",1,0_ (16).jpg,215,226,33,18,teeth
"[79, 23, 23, 21]",1,0_ (16).jpg,79,23,23,21,teeth
"[101, 7, 39, 28]",1,0_ (16).jpg,101,7,39,28,teeth
"[138, 1, 63, 24]",1,0_ (16).jpg,138,1,63,24,teeth
"[200, 1, 35, 9]",1,0_ (16).jpg,200,1,35,9,teeth
"[89, 1, 34, 21]",1,614.jpg,89,1,34,21,teeth
"[122, 1, 32, 13]",1,614.jpg,122,1,32,13,teeth
"[176, 1, 21, 27]",1,614.jpg,176,1,21,27,teeth
"[150, 1, 27, 15]",1,614.jpg,150,1,27,15,teeth
"[65, 1, 23, 27]",1,614.jpg,65,1,23,27,teeth
"[48, 1, 18, 45]",1,614.jpg,48,1,18,45,teeth
"[37, 43, 25, 46]",1,614.jpg,37,43,25,46,teeth
"[47, 192, 19, 23]",1,614.jpg,47,192,19,23,teeth
"[57, 210, 25, 23]",1,614.jpg,57,210,25,23,teeth
"[215, 168, 13, 23]",1,614.jpg,215,168,13,23,teeth
"[207, 189, 19, 16]",1,614.jpg,207,189,19,16,teeth
"[203, 206, 17, 13]",1,614.jpg,203,206,17,13,teeth
"[178, 17, 29, 33]",1,614.jpg,178,17,29,33,teeth
"[45, 123, 14, 13]",2,0_ (30).jpg,45,123,14,13,caries
"[34, 114, 32, 38]",1,0_ (30).jpg,34,114,32,38,teeth
"[45, 140, 29, 29]",1,0_ (30).jpg,45,140,29,29,teeth
"[53, 158, 27, 43]",1,0_ (30).jpg,53,158,27,43,teeth
"[69, 184, 28, 37]",1,0_ (30).jpg,69,184,28,37,teeth
"[95, 193, 20, 30]",1,0_ (30).jpg,95,193,20,30,teeth
"[115, 200, 23, 28]",1,0_ (30).jpg,115,200,23,28,teeth
"[138, 198, 20, 33]",1,0_ (30).jpg,138,198,20,33,teeth
"[158, 192, 19, 32]",1,0_ (30).jpg,158,192,19,32,teeth
"[170, 175, 22, 45]",1,0_ (30).jpg,170,175,22,45,teeth
"[179, 151, 26, 35]",1,0_ (30).jpg,179,151,26,35,teeth
"[182, 132, 29, 30]",1,0_ (30).jpg,182,132,29,30,teeth
"[182, 104, 32, 38]",1,0_ (30).jpg,182,104,32,38,teeth
"[216, 39, 15, 29]",1,0_ (30).jpg,216,39,15,29,teeth
"[197, 40, 20, 33]",1,0_ (30).jpg,197,40,20,33,teeth
"[155, 48, 41, 30]",1,0_ (30).jpg,155,48,41,30,teeth
"[104, 49, 50, 30]",1,0_ (30).jpg,104,49,50,30,teeth
"[72, 34, 34, 41]",1,0_ (30).jpg,72,34,34,41,teeth
"[51, 40, 23, 34]",1,0_ (30).jpg,51,40,23,34,teeth
"[73, 17, 97, 22]",1,704.jpg,73,17,97,22,teeth
"[186, 106, 23, 17]",1,704.jpg,186,106,23,17,teeth
"[20, 86, 37, 30]",1,885.jpg,20,86,37,30,teeth
"[1, 55, 23, 65]",1,885.jpg,1,55,23,65,teeth
"[21, 187, 51, 38]",1,885.jpg,21,187,51,38,teeth
"[1, 222, 54, 34]",1,885.jpg,1,222,54,34,teeth
"[243, 187, 13, 28]",1,885.jpg,243,187,13,28,teeth
"[15, 81, 47, 40]",2,885.jpg,15,81,47,40,caries
"[1, 73, 35, 25]",1,1145.jpg,1,73,35,25,teeth
"[1, 46, 29, 31]",1,1145.jpg,1,46,29,31,teeth
"[7, 163, 27, 34]",1,1145.jpg,7,163,27,34,teeth
"[4, 197, 27, 32]",1,1145.jpg,4,197,27,32,teeth
"[235, 165, 21, 91]",1,1145.jpg,235,165,21,91,teeth
"[229, 164, 22, 15]",1,1145.jpg,229,164,22,15,teeth
"[1, 32, 18, 35]",1,1017.jpg,1,32,18,35,teeth
"[202, 33, 53, 35]",1,1017.jpg,202,33,53,35,teeth
"[206, 1, 50, 39]",1,1017.jpg,206,1,50,39,teeth
"[1, 1, 11, 29]",1,1017.jpg,1,1,11,29,teeth
"[197, 28, 63, 45]",2,1017.jpg,197,28,63,45,caries
"[65, 31, 59, 9]",1,942.jpg,65,31,59,9,teeth
"[128, 27, 57, 11]",1,942.jpg,128,27,57,11,teeth
"[182, 28, 39, 20]",1,942.jpg,182,28,39,20,teeth
"[205, 92, 33, 19]",1,942.jpg,205,92,33,19,teeth
"[208, 112, 18, 19]",1,942.jpg,208,112,18,19,teeth
"[202, 131, 16, 12]",1,942.jpg,202,131,16,12,teeth
"[189, 137, 14, 14]",1,942.jpg,189,137,14,14,teeth
"[171, 145, 17, 13]",1,942.jpg,171,145,17,13,teeth
"[139, 150, 30, 13]",1,942.jpg,139,150,30,13,teeth
"[109, 152, 32, 9]",1,942.jpg,109,152,32,9,teeth
"[56, 133, 19, 12]",1,942.jpg,56,133,19,12,teeth
"[45, 125, 15, 8]",1,942.jpg,45,125,15,8,teeth
"[37, 100, 17, 22]",1,942.jpg,37,100,17,22,teeth
"[204, 116, 51, 49]",1,1119.jpg,204,116,51,49,teeth
"[215, 164, 41, 38]",1,1119.jpg,215,164,41,38,teeth
"[222, 205, 34, 32]",1,1119.jpg,222,205,34,32,teeth
"[215, 240, 41, 16]",1,1119.jpg,215,240,41,16,teeth
"[1, 184, 12, 42]",1,1119.jpg,1,184,12,42,teeth
"[1, 227, 14, 29]",1,1119.jpg,1,227,14,29,teeth
"[104, 88, 30, 12]",1,900.jpg,104,88,30,12,teeth
"[192, 206, 17, 17]",2,714.jpg,192,206,17,17,caries
"[185, 154, 43, 31]",1,714.jpg,185,154,43,31,teeth
"[182, 187, 35, 25]",1,714.jpg,182,187,35,25,teeth
"[174, 212, 32, 31]",1,714.jpg,174,212,32,31,teeth
"[1, 163, 37, 28]",1,714.jpg,1,163,37,28,teeth
"[1, 191, 41, 37]",1,714.jpg,1,191,41,37,teeth
"[25, 228, 25, 20]",1,714.jpg,25,228,25,20,teeth
"[1, 152, 25, 29]",1,710.jpg,1,152,25,29,teeth
"[1, 181, 23, 29]",1,710.jpg,1,181,23,29,teeth
"[1, 212, 10, 20]",1,710.jpg,1,212,10,20,teeth
"[164, 157, 30, 23]",1,177.jpg,164,157,30,23,teeth
"[161, 181, 25, 17]",1,177.jpg,161,181,25,17,teeth
"[151, 197, 18, 14]",1,177.jpg,151,197,18,14,teeth
"[131, 207, 21, 9]",1,177.jpg,131,207,21,9,teeth
"[112, 209, 19, 9]",1,177.jpg,112,209,19,9,teeth
"[94, 209, 17, 7]",1,177.jpg,94,209,17,7,teeth
"[46, 180, 25, 17]",1,177.jpg,46,180,25,17,teeth
"[37, 158, 29, 25]",1,177.jpg,37,158,29,25,teeth
"[89, 204, 27, 17]",2,177.jpg,89,204,27,17,caries
"[172, 142, 23, 19]",1,55.jpg,172,142,23,19,teeth
"[161, 161, 25, 17]",1,55.jpg,161,161,25,17,teeth
"[61, 136, 18, 21]",1,55.jpg,61,136,18,21,teeth
"[67, 158, 21, 15]",1,55.jpg,67,158,21,15,teeth
"[84, 7, 70, 39]",1,964.jpg,84,7,70,39,teeth
"[155, 1, 67, 48]",1,964.jpg,155,1,67,48,teeth
"[216, 4, 38, 37]",1,964.jpg,216,4,38,37,teeth
"[234, 39, 21, 22]",1,964.jpg,234,39,21,22,teeth
"[226, 53, 30, 24]",1,964.jpg,226,53,30,24,teeth
"[23, 36, 33, 37]",1,964.jpg,23,36,33,37,teeth
"[12, 67, 28, 23]",1,964.jpg,12,67,28,23,teeth
"[1, 81, 28, 30]",1,964.jpg,1,81,28,30,teeth
"[79, 2, 80, 49]",2,964.jpg,79,2,80,49,caries
"[26, 59, 35, 25]",1,627.jpg,26,59,35,25,teeth
"[25, 42, 35, 19]",1,627.jpg,25,42,35,19,teeth
"[29, 21, 35, 19]",1,627.jpg,29,21,35,19,teeth
"[191, 54, 13, 34]",1,627.jpg,191,54,13,34,teeth
"[188, 47, 14, 13]",1,627.jpg,188,47,14,13,teeth
"[166, 152, 28, 16]",1,627.jpg,166,152,28,16,teeth
"[32, 144, 33, 23]",1,627.jpg,32,144,33,23,teeth
"[23, 158, 32, 25]",1,627.jpg,23,158,32,25,teeth
"[30, 183, 30, 33]",1,627.jpg,30,183,30,33,teeth
"[59, 202, 26, 19]",1,627.jpg,59,202,26,19,teeth
"[83, 208, 26, 16]",1,627.jpg,83,208,26,16,teeth
"[109, 207, 23, 15]",1,627.jpg,109,207,23,15,teeth
"[132, 202, 27, 15]",1,627.jpg,132,202,27,15,teeth
"[157, 186, 27, 20]",1,627.jpg,157,186,27,20,teeth
"[177, 170, 14, 20]",1,627.jpg,177,170,14,20,teeth
"[102, 1, 120, 15]",1,635.jpg,102,1,120,15,teeth
"[1, 1, 91, 16]",1,635.jpg,1,1,91,16,teeth
"[1, 127, 23, 29]",1,635.jpg,1,127,23,29,teeth
"[225, 34, 31, 26]",1,635.jpg,225,34,31,26,teeth
"[239, 10, 17, 23]",1,635.jpg,239,10,17,23,teeth
"[28, 1, 98, 39]",1,1034.jpg,28,1,98,39,teeth
"[136, 1, 88, 40]",1,1034.jpg,136,1,88,40,teeth
"[224, 27, 32, 78]",1,1034.jpg,224,27,32,78,teeth
"[218, 156, 38, 92]",1,1034.jpg,218,156,38,92,teeth
"[1, 160, 44, 76]",1,1034.jpg,1,160,44,76,teeth
"[7, 235, 53, 21]",1,1034.jpg,7,235,53,21,teeth
"[62, 245, 158, 11]",1,1034.jpg,62,245,158,11,teeth
"[1, 1, 23, 100]",1,1034.jpg,1,1,23,100,teeth
"[2, 230, 63, 31]",2,1034.jpg,2,230,63,31,caries
"[55, 133, 35, 24]",1,150.jpg,55,133,35,24,teeth
"[61, 156, 25, 28]",1,150.jpg,61,156,25,28,teeth
"[185, 133, 26, 21]",1,150.jpg,185,133,26,21,teeth
"[185, 156, 25, 23]",1,150.jpg,185,156,25,23,teeth
"[180, 128, 36, 31]",2,150.jpg,180,128,36,31,caries
"[1, 1, 253, 28]",1,628.jpg,1,1,253,28,teeth
"[25, 179, 175, 38]",1,628.jpg,25,179,175,38,teeth
"[183, 197, 52, 32]",1,628.jpg,183,197,52,32,teeth
"[203, 149, 53, 57]",1,628.jpg,203,149,53,57,teeth
"[215, 127, 41, 26]",1,628.jpg,215,127,41,26,teeth
"[1, 164, 57, 28]",1,628.jpg,1,164,57,28,teeth
"[1, 130, 32, 37]",1,628.jpg,1,130,32,37,teeth
"[210, 122, 51, 36]",2,628.jpg,210,122,51,36,caries
